audio_filename,start_time,end_time,transcription
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,958.078,965.655,بدينا بش إنوريكم كيفاش معناها كيفاش بدينا وكيفاش معناها أخ خدمنا عال marketing des projets باهي
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,967.329,970.417,donc بش إنوريكم الأنشطة ال القديمة
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,970.417,974.039,آه بعدت ياسر باهي عدي بربي أي
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,976.91,978.379,آ ترجع شوية عيشك
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,978.379,979.0,باهي
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,979.0,987.966,هذايا في إخت المدرسة الصيفية للمنظمة التونسية للثقافة الجوية وعلوم الطيران هذاكا micro fusée
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,990.819,996.623,هذيا مشاركة آم إم مشاركة تونس بمشروع carthage صفر واحد في فرنسا
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,998.856,1000.558,أ قبلها شوية
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1001.343,1016.021,أ هذايا مشاركتنا في startup weekend في تونس عام ألفين وإحدعش في ال insat آ déjà آ نهارين إلتالي كنت في ال startup weekend توزر مع سي فاضل قيقة حكى لكم اليوم الصباح عليها كنت فيها déjà
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1017.349,1024.89,bon هذايا hors sujet هذايا في آ معناها بادرة تضامنية الصحافة والإتحاد
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1024.89,1027.8019375,دخلت فيها لاني صحافي لاني إتحاد حاصيلو
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1027.8019375,1032.178,جماعة لتحاد يستخايلوني صحافي وجماعة الصحافة يستخايلوني إتحاد آنا تلزيت ما بيناتهم
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1033.174,1046.625,نرجعوا توا للحاجة ال sérieuse اللي أ معناها أول ظهور إعلامي لل tsa وكالة فضاء التونسية هذاكا صاروخ آ mini fusée متاع إيهاب
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1046.625,1062.375,وأذاكا الصاروخ carthage zéro deux على فكرة carthage zéro deux ما خدمتوش وحدي و carthage zéro un زادا خدمته مع صاحبي سي آ أحمد خنفير وسي وهيب الدين وسي محمد بوكال
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1063.681,1067.946,donc carthage zéro deux في نسمة هي و tsa
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1069.138,1070.467,آ قبل يعيشك
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1071.861,1077.53,هذايا carthage zéro deux شاركت بيه في آ في tunisian aeroday اليوم الوطني للطيران
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1077.53,1086.88,وأذيكا لي في آ معناها الصورة لي قبل شاركت بيه في اليوم الوطني لل robot معناها أي événement إنهز الصاروخ وإنهز إنشارك بيه حتى ماعنده حتى علاقة بال
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1088.398,1090.131,ماعنده حتى علاقة بال thème
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1090.131,1091.013,باهي
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1091.013,1095.712,وهذا بالعاني بش إنعرف للجمهور بش نعمل له ال marketing متاعه
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1099.529,1114.821,كي شاركت في tunisian aeroday آ آ كريم سي كريم متاع arabesque tv صورني ال ال ال vidéo هذا وإمبعد حاصيلو إنتشر إنتشار النار في الهشيم كيما يقولوا عشرة آلافن vues في ثلاثة أيام
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1115.814,1119.185,وصلوا توا ثلتعشن ألف وصلوا تو باهي آش علينا
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1121.819,1126.054,وإمبعد هذايا معناها ال ال للتقديم للمشروع في قناة الزيتونة
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1128.362,1129.877,mosaïque fm
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1131.265,1134.408,في آ في الصريح وقبلها في التونسية الأولى
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1139.347,1141.478,آ اللي قبلها لي قبلها أهم حاجة 
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1143.584,1146.992,هذايا آخر مشاركة معناها آخر ظهور إعلامي 
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1146.992,1161.235,آخر ظهور إعلامي شاركت في الأيام الفلكية في أ أم الأيام الفلكية الأولى بصفاقس وقدمت معناها وكالة فضاء التونسية وأعمالها الكل باهي آ إستدعاوني جمعية علوم القيادة مشكورين يعطيهم الصحة
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1162.43,1174.474,bon cspace ماعناش الوقت بش إن حاصيلو تلقاوه في في آ معناها في صفحة الل الل ال facebook متاعنا tunisian space agency في ال facebook وكالة الفضاء التونسية
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1175.674,1176.403,next
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1177.127,1202.172,bon هذيا مشاركتي في فرنسا لاللي ما يعرفوهاش آ الصاروخ كي يجي غادي آ مش أي صاروخ يجي يطير d'ailleurs يجيوا معناها من برشا بلدان من روسيا مال japon من فرنسا مال l'autriche حاصيل ثمانية بلدان تجي لجنة يقيسوا الصاروخ conforme aux normes وللا مطابق للمواصفات donc يقيسوه يقلبوه قالوا لي c'est bon il est conforme مطابق للمواصفات أذايا الصاروخ الروسي
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1202.732,1205.89,في الغ في de lancement salle في ال home de lancement
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1205.89,1207.966,عيطوا لي جيب الصاروخ وإيجا 
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1212.064,1213.665,اللي بعده
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1213.665,1215.933,حطينا الصاروخ في القاعدة متاع الإطلاق
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1217.578,1218.192,next
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1220.359,1224.779,حطوا الصاروخ في اللا معناها حطوا الموتور متاع الصاروخ في ال في الصاروخ 
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1224.779,1236.333,بعده بعد صار décomptage imminent dix neuf huit sept six cinq quatre trois deux un mise à feu نزل عالفلسة وطار الصاروخ
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1243.241,1244.161,بعد ما طار
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1246.458,1255.246,بعد ما طار خذينا attestation de vol تثبت إنو carthage صفر واحد طار في أوت ألفين وإحدعش حمد لله يا ربي
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1256.867,1261.532,شعارنا في وكالة فضاء التونسية المستحيل ليس تونسيا 
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1262.336,1265.887,تنجموا تتصلوا بينا عال e mail وعال page facebook
Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS,1267.67,1269.042,يعطيكم الصحة وبارك الله فيكم 
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,14.375,19.366,الساعة أولا آ إنحب نقول لكم لي آنا فرحان برشا بش آ نكون آ في وسطكم
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,19.366,32.147,إنني حضرت اللا لزوز آ مداخلات لي سبقوني ونعتقد أنو ثمة برشا حوايج اللي هي تبشر بغد آ أجمل و tomorrow better ماو هكا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,33.388,34.317,أو better tomorrow
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,35.826,43.17,donc الغد أجمل مع هالشبيبة هذيا اللي آ تمن بأنو ثمة إمكانية بش يكون ثمة غد آ أجمل وأفضل
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,43.786,52.002,ثمة ملاحظة تفضل بيها اللا المنشط الساعة وقت لي تكلم على ضرورة التكامل بين آ مختلف الميادين
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,53.775,57.907,تعقيبا على اللا المداخلة اللا الما قبل السابقة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,59.267,80.739,ونعتقد أنو آ بالفعل ثمة آ اللا العلوم من شيرة والفنون والثقافة والفنون والإبداعات الخيال من شيرة أخرى قعدوا وكأنهم مدة سنوات الله وقرون طويلة كل واحد آ آ على حاله
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,80.739,84.701,حتى لين آ صارت آ
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,86.288,89.212,ندوة ندوة يسميوها ندوة قرطبة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,90.462,117.576,آ le grand colloque de cordoue qui a eu lieu en mille neuf cent quatre vingt quatre ألف وتسعمية وأربعة وثمانين اللي تلاقاوا فيها فنانين مبدعين ناس يعملوا في الخيال كارهين الثقافة وناس كيفكم إنتوما معنتها خارجين ومتخرجين أساسا من آ آ معاهد علمية و ومختصة في التكنولوجيا ل le technologie de banque et cetera
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,117.576,132.076,نعتقد أنو كل الناس متفقين اليوم على أنو ثمة علاقات ثمة لقاءات لا بد أن تتعمل في آ هالل في هالتقاطع الممكن بين الفنون وبين اللا العلوم والتكنولوجيا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,132.076,137.165,وهذا ما يمكن أن آ يبشر زادا كيف كيف باللا بالغد الأفضل
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,138.013,143.5,بي آ آ شي معنتها أجمل وأفضل آ غدوة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,145.272,150.152,الموضوع اللي حبيت آ اليوم إن نتطرحوا معاكم هو
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,151.706,161.295,اللي يسميوه الفلاسفة ويسميوه معنتها آ آ مختصين في علوم اللا الإجتماع بالفرنساوية يسميوه le vivre ensemble
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,162.532,163.972,le vivre ensemble
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,165.273,168.46,واللي بالعربية إنسميوه التآنس أو التعايش
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,170.447,180.393,كيفاش donc آ ينجم يكون اللا المجتمع وآ البيئة الإبداعية أفضل
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,180.393,187.358,وشنوما العناصر والمباسي اللي تقوم عليهم إمكانيات العيش المشترك
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,188.818,198.487,ما إنخبيش عليكم أنو الموضوع هذايا إخترته آ في علاقة بي آ ما قاعدين نحكيوا إنلاحظوه في الل السنتين الفارطتين عالأقل من تنافر
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,199.611,228.48,ومن تدهور ومن آ الكثير من آ التصريحات النارية اللي آ الناس معنتها أو جزء من اللا المنظومة المجتمعية في بلادنا كأنها ترفض في الجزء الآخر وكأنه ثمة زوز ثقافات اللي اللا لولة والثانية ماهمشي قابلين بش يتعايشوا مع بعضهم أو يتناظروا أو يتحاوروا أو يخرجوا بمؤلفة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,228.48,239.431,وهذا إنحاولوا بش نفهموا الأسباب والمسببات متاعه خاطر إذا كان فهمنا الأسباب إنجموا آ نوقفوا على آ معناها
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,239.431,240.959,كيف أقول
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,240.959,253.705,آ يعني آ مواصفات هال هالأزمة هذيا أو مواصفات العلة العلل الموجودة من أجل تجاوزها وإستشرافها
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,253.705,259.785,donc الأسباب شنيا حسب إعتقادي آنا نقول أنو ثمة زوز ثقافات deux cultures
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,261.175,268.504, deux cultures qui traversent notre société ثمة ز زوز ثقافات اللي يخترقوا المجتمع متاعنا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,271.116,272.045,آ
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,273.203,275.625,يقول القايل شنو معناتها ثقافات
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,277.362,289.556,نرجعوا للتعريف آ مش الثقافة هي الفنون والإبداعات متاع المسرح والسينما والفنون التشكيلية والل الرقص والموسيقى فقط
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,289.556,306.483,هاذي ماهي إلا تعبيرات خيالية إبداعية معناها تمثل الزبدة متاع متاع اللا آ نخبة المثقفين والمبدعين عند مجتمع معين في وقت معين
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,307.924,312.469,شعرا وأدبا وتلحينا وموسيقى وسينما وإلى آخره
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,312.469,323.822,لأن هذيكا آ تعطي صورة على آ واقع آك اللا الل اللي تعيشه مجموعة بشرية في وقت معين من آ تاريخها
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,324.885,330.032,لكن الثقافة بالمعنى الأنتروبولوجي أي بمعنى آ علوم الإنسان
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,331.171,337.172,أعمق بكثير وأشمل بكثير من الإبداعات اللي تقوم بيها النخبة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,338.777,339.711,شنو معناتها
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,339.711,343.717,معنتها أن الثقافة في نهاية الأمر هي مجمل
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,345.147,346.684,التصورات
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,347.983,351.698,والعلوم والمعارف
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,352.853,361.689,وآ اللا النظرة للذات للآخر وللكون
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,361.689,368.519,la vision de soi de l'autre et de l'univers à un moment donné de l'histoire
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,368.519,384.571,معناها آ ميشال فوكو لي هو فيلسوف من آ معناها مالفلاسفة اللي أثروا برشا في آ في ال في التفكير الل الثقافي آ خلال العشرين الخمسة وعشرين سنة الفارطين
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,385.578,390.084,لي كان أستاذ بالل بالمناسبة كان أستاذ في الجامعة التونسية في الستينات
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,391.207,401.37,يقول أنو آ أكيد أنو الكثير منكم يتذكروا في دروس الفلسفة ما إنسميوه في الفلسفة بالقطيعة الإبستيمية la rupture épistémologique
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,402.422,427.008,شنوا معناها la rupture épistémologique ce sont les moments ال historiques الفترات التاريخية اللي تتلم فيها كل هالمعارف والعلوم ومختلف طبقات الل آ العلاقة مع ال مع الل مع الأشياء اللامادية المعرفية بصفة عامة واللي تتحول إلى نظرة للحياة نظرة للكون نظرة للذات
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,427.008,442.78,واللي من خلالها أيضا تلقى ثمة مجمل السلوك وآ معناها التصرفات والعقليات اللي هي تأثر عالعقليات وبيآ طبيعته أ شي يأثر على على السلوك
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,442.78,449.312,هذا هذا هو المعنى الل الأنتروبولوجي العميق للثقافة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,449.312,465.025,أ معناتها باش ناخذوا مثال أ إ أكثر آ أكثر بساطة علاش العقلية متاعنا مثلا في تونس بصفة إجمالية عامة مختلفة عالعقلية متاع المواطن في سويسرا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,465.025,468.595,ولا أي هل ترى السؤال إنجموا نطرحوه
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,468.595,475.952,يا هل ترى العقلية متاع الإنسان المواطن التونسي هي نفس العقلية متاع الإنسان المواطن السويسري اليوم ولا لا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,477.071,486.281,ممأ م إم في معناها أ إذا كان بكل موضوعية وبدون تجني وبدون معناها تفاضلية مش هذا خير من هذا نقولوا راهو مش كيف كيف
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,487.5,501.463,أحنا في نفس اللا الحقبة التاريخية نفس النهار في نفس الشهر في نفس اللا اللا ال الزمنية الكونية ولكن عنا زوز عقليات مختلفين وعنا زوز أنماط سلوك مختلفين
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,502.503,509.213,آنا نهارة اللي آ بنعطي مثال بسيط جدا لأنو هذا يدخل في ما إنسميوه بالسلوك اليومي
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,510.497,516.926,نهارة اللي آ توجدت في génève ماعنديش مدة طويلة برشا الحكاية عندها تقريبا عام ونص ولا عامين آ
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,516.926,527.167,آ وبش إنشق الكياس وثمة طريق إن آ آك اللا le le ال passage clouté اللي هو يعطي الأولية للمارة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,528.351,530.897,ماشي ووقفت على حافة الطريق
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,532.025,541.748,لأنو هذاكا هي اللا التقاليد متاعنا توقف على حافة الطريق وتشوف اللا أناهو اللا السيارة لي باش تجي معنتها بب بسرعة بش آ تفك لك الأولوية متاعك أي
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,541.748,545.967,فإذا بيه نلقى أول سيارة جات وهي رابحتني من بعيد وقفت
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,547.297,557.578,معنتها وليت آنا إنعطل فيها لأنني قعدت إنس إنثبت يا هل ترى م م م بش تتد بش تتعدى ولا donc توقف أس automatiquement وهذا داخل هذا السلوك
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,557.578,560.837,السلوك هذايا منين جاي جاي مالعقلية
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,560.837,578.331,والعقلية منين جاية جاية من من بالطبيعة ماللي سميتوا آنا الساعة معناها آ مختلف التصورات والتمثلات وآ المعارف donc الحالة الإبستيمية اللي عليها مواطن في وقت معين من آ تاريخ حياته
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,578.331,581.527,donc تفاهمنا في المعنى متاع الثقافة تو
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,582.793,590.11,الساعة قلت أنو آ تفاهمنا بع باعتبار أنو هذا يأثر على العقلية يأثر على السلوك يأثر معنتها على العلاقات زادا كيف كيف
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,590.11,593.315,وقت اللي يأثر عالسلوك معنتها يأثر على علاقتي مع الآخر
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,594.565,614.4,فآ إنحاول بش نفهم علاش اليوم ثمة زوز آ زوز آ أنواع متنافرة ومتصادمة وبين ال معناها في في ال أو زوز ثقافات متصادمة في المجتمع التونسي
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,614.4,616.646,شنوا المآل منين جا الشي هذايا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,618.267,621.361,آ آنا نعتقد أنو
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,622.551,637.788,المسألة يلزمنا نفهموها في تطور آ المشهد الثقافي والمعرفي وتطور العقلية في البلاد متاعنا منذ القرن التاسع عشر
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,637.788,646.575,معناها وهوني ثمة مجموعة من الل العناصر اللي لا بد أنو نوقفوا عليها بسرعة على أن نتذكروها مع بعضنا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,646.575,650.515,بش نقولوا أحنا منين جينا بش نعرفوا وين بش نمشيوا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,652.269,668.934,آ من جملة العناصر هذيا هو أنو المجتمع والحالة متاع المجتمع في القرن الثامن عشر والتاسع عشر في تونس حالة مقارنة بالوضع العام معنتها في آ مجمل اللا البلدان لخرى في الكوكب
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,668.934,687.71,وخاصة منها معنتها البلدان اللي آ آ أ أ أ أ أ أ قامت بالسيطرة على ناصية العلم والمعرفة والإكتشافات والعلوم الصحيحة وآ البحوث الجامعية المتطورة إلى آخره في القرن التاسع عشر
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,687.71,703.773,الثامن عشر الثورة الفرنساوية الثورة آ الثورة الل ل ل la révolution آ industrielle فهمتني وللا في في آ بريطانيا وفي أوروبا بصفة عامة إلى آخره وكل الثورات اللي جات من خلال معنتها الإمساك بناصية العلوم وآ التقنيات
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,704.679,724.826,أحنا وقتها في تونس مازلنا نرزح في المعظم في معظم المجتمع نرزح تحت وطأة التخلف الفكري والتخلف المعرفي والتخلف التكنولوجي والتخلف آ اللا آ الإتصال
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,724.826,746.156,وبذلك أيضا طبعا معناها العلاقات بين الأفراد في ذلك الحين على إمتداد القرن التاسع عشر هي علاقات تسوسها أساسا الإنتماء للقبيلة أو الإنتماء للعائلة أو الإنتماء للجهة ال son شبيه أو الإنتماء معنتها الإنتماءات الدموية خاصة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,746.156,751.147,يعني كنا مجتمع تقليدي تقليدي بكل معاني الكلمة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,751.147,757.314,وهذا ينعكس على العقلية متاع الإنسان الفرد في المجتمع التقليدي
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,757.314,766.658,وإذا بيه في القرن التاسع عشر جات مجموعة من المصلحين إتوجدوا في مصر وإتوجدوا في تونس تقريبا في نفس اللا الزمن
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,766.658,774.685,جاوا قالوا علاش السؤال اللي ي حيرهم لماذا تقدم الغرب وتخلفنا نحن
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,774.685,784.422,ولا لماذا تقدم الغرب وبقينا نحن نراوح مكاننا أشنوا لي خلى معنتها الغرب هذا يتقدم وأحنا مت ما تقدمناش
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,784.422,787.02,ومشاوا رحالة بحاثة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,787.02,793.149,شي مشى لباريس وشي مشى للندرا وشي مشى لكذا حاولوا بش يفهموا أشنوا الشي اللي خلى الغرب هذايا يتقدم
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,793.149,800.44,وكتبت الرسائل والكتب ومنها تعرفوها أكيد بيرم آ التونسي بيرم الخامس
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,800.44,808.333,آ اللا أش إسمه آ اللا الجنرال خير الدين أقوم المسالك في معرفة أحوال الممالك
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,808.333,818.145,اللا ال chroniqueur de bey شسمه آ لاخر آ آ أحمد بن أبي الضياف إتحاف أهل الزمان في آ ممالك تونس وعهد الأمان
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,818.145,824.141,وبدات هاللا و وحكى فيه على الرحلة الباريسية لآ أحمد أمين باي
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,824.8,850.051,فآ هاللا آ هالنخبة الجديدة اللي قعدت آ متحيرة على الوضع متاعنا في البلاد متاعنا النخبة هذيا قالت أه مالا ممكن باش إنجموا إنسيطروا عالعلوم والفنون وآ إنوليوا نلتحقوا بركب ال المعرفة هذيا يمكن يلزمنا نعملوا مدارس كيما عملوا في الغرب
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,850.051,853.396,جاوا عملوا مدرسة سماوها المدرسة الحربية في باردو
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,853.396,858.846,عملوها آ تقريبا عام ألف وثمانيمية وثمانية وأربعين فاك اللا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,860.007,861.449,dans dans ce jour là
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,861.449,869.766,مدرسة لي هي إتدرس الل آ la technologie إتدرس ال mathématiques إتدرس ال physique إتدرس كل العلوم تقريبا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,869.766,875.851,وطبعا في نفس الوقت c'est une c'était une école polytechnique إنسميوها la polique الل l'école polytechnique du bardo
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,875.851,885.3,وتعرفوا أنو المدارس les écoles polytechniques حتى التوا في فرنسا البعض منهم مازالوا ي يحملوا البدلة العسكرية donc هذاكا علاش تتسمى المدرسة الحربية
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,885.3,888.081,لأنو العسكريين ي يتعلموا كل شي
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,888.081,900.699,معناها في ال ال génogramme متاعهم يلزم يكونوا عارفين بجميع آ إم معناها آ وبمختلف أبواب العلوم الل ال technique أ آ الت ت والتكنولوجيا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,900.699,901.27,باهي
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,902.511,905.047,وبعد جات المدرسة الصادقية
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,905.047,917.562,قالوا ما إنقريوش كانشي العربية خل إنقريوا شوية إنجليز وإنقريوا إنقريوا surtout شوية فرنساوية باش نتعلم معنتها آك ال الكتب اللا قاعدة تكتب تكتب في الغرب إنجموا إنترجموها وإنجموا معنتها ناخذوا منها
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,917.562,927.575,وآ تباعا وقع بعض الإصلاحات يسميوهم هوما آ جات ماللول في تركيا يسميوها les tanzimat
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,927.575,935.267,tanzimat معناها آ تنظيمات آ يعني إعادة الدر le don de réformes أه آ آ
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,935.267,936.406,le don de réformes
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,937.809,943.925,التنظيمات هذيكا إنعكست على تونس بآ ثلاثة حوايج هامين
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,943.925,947.22,اللي هوما زادا كيف كيف يأسسوا إلى ثقافة جديدة
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,947.22,959.804, لولة هي عام ألف وثمانيمية وستة وأربعين اللي تتمثل في آ معناها آ قانون إلغاء الرق نهائيا
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,959.804,969.507,يعني الع العبودية في تونس وقع إلغاؤها بمقتضى قانون صدر عام ألف وثمانيمية وستة وأربعين
La_culture_et_la_societe_Lassad_Jammoussi_TEDxENIS,969.507,982.753,اللي هو شي سابق على الكثير من البلدان بما فيها آ الولايات المتحدة الأمريكية واللي هي سوات بين الناس بين اللا بين آ اللا الأحرار ولاوا الناس الكلهم أحرار هذا عنصر نتذكروه
